,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
394,-0.44767937,-0.2174125,-0.32522982,-0.55709314,0.12110257,-1.0912784,-1.6568519,2.2139945,0.12284938,-2.164259,-0.29080492,0.29104063,2.1052997,1.2536633,0.059689984,2.2980847,0.15395078,1.9069867,1.9066559,-3.0949345,1.172202,-0.8132239,-1.8946614,-1.6472697,-0.9768119,-0.7582547,1.9295915,1.5432432,-1.0726324,-1.0461841,0.46954447,-1.0750852,0.604349,0.22284773,-2.480445,1.854549,0.38057983,-1.1010175,-1.939924,1.857475,-0.7979693,1.1269386,-1.3842343,-1.1509284,0.49808642,0.21370304,-0.22460046,-3.0399122,-1.1741198,-0.38468808,-0.0132025285,1.7658728,0.3393159,-0.7303811,-0.55126387,0.28940275,-1.3896337,0.7058332,-0.13438694,-1.2033843,0.1889962,0.5677299,0.5750479,-0.4312056,-1.3568159,1.0873247,-0.08738424,-0.4300762,0.20162666,1.8381501,-3.1494608,1.7441286,3.1382236,0.31888634,-0.4781611,1.73044,0.8259772,-0.30501246,-0.004414083,0.24745104,-1.8085904,-1.7327318,-2.6550696,-1.6667529,-0.1743661,-0.16450608,0.36156937,1.8128681,-0.6841842,0.09761956,1.2677845,-0.5749394,1.2455487,-1.2998402,2.747547,0.70224196,-1.1200924,0.47199878,-0.111030236,-0.47499833,0.19054869,-0.4584858,1.4577332,1.0644395,0.52984387,0.93994814,0.93259424,-0.41787595,3.2818842,-1.7788106,2.1200721,-1.0684347,0.5263721,1.3570849,0.17402944,0.57000226,0.56806606,-0.10328613,-0.7629467,0.51814276,2.488489,0.76041204,0.87150264,0.14501958,0.33489355,-0.41780093,-0.18734634,0.29059786,-0.53930706,1.0416057,-1.1032283,-2.527438,0.6724396,0.6722468,0.9073507,-1.2571316,-0.87632245,0.56052566,-0.72938156,1.0084846,0.65966034,-0.9926724,-3.0586154,1.0172253,-1.0008523,0.43623343,-0.47905526,-1.9172475,-1.1335945,-1.1656092,-0.86375993,-0.4012226,-0.14922899,-1.7393304,-0.7210424,-1.9370388,-0.76204646,-0.37948743,-0.062508084,-0.19593716,-1.4184246,2.8997686,2.29559,-0.0071943826,-1.2827373,-0.09236341,-0.53080875,3.3293583,-0.2307188,-0.25151238,0.89200795,0.89738584,-0.18757917,-0.86776507,0.010798131,0.5408929,-0.8826492,0.78174675,2.0007632,-1.7705693,-0.48734757,0.40674168,0.051018864,-1.1318944,0.4720857,-0.39452878,-1.525352,2.2183397,0.47882682,-1.9956558,-0.8117911,2.000585,-0.1940918,2.0768912,-0.17472161,0.32171687,0.8879529,2.364481,1.9827908,1.8175192
535,0.83328086,1.9248532,-5.2428555,-1.524699,-2.5837708,4.3415236,0.097980715,-0.34789255,-0.706867,0.5534841,1.6685387,-2.3982284,4.3894916,4.5255218,-1.5249776,1.1078458,1.471784,0.66676253,1.990866,0.39812005,-4.0547867,-0.47664127,1.0075024,1.2157757,2.037156,2.547687,-3.7012944,1.6563729,1.8129843,0.046950854,-4.0834765,-0.4129132,-1.2746227,2.1410384,2.9223194,1.5416627,-2.7610276,-4.674081,-0.5586146,-2.9456947,0.48623267,0.50657916,-0.6973456,-1.9941769,0.18693143,1.4034529,0.17662914,4.9410295,-1.8539789,-3.071573,0.653134,2.079229,-0.8283081,2.281388,-2.7206957,-0.3529918,-1.7736061,0.87592375,1.769293,-0.69585013,-0.53757805,-0.0037313704,-0.29401582,-0.028611386,-0.101761475,2.005971,-2.787127,-3.2154968,-1.358192,1.1675028,2.55629,1.1994755,-1.478283,-2.4481847,2.1841412,-1.0717356,0.70999324,-3.4956193,-2.5942364,2.967627,3.578487,-2.3669496,1.7304041,-0.4593531,3.6710103,-1.4248765,0.09390778,2.0297916,2.3408449,-2.404314,1.4969584,-0.9982163,1.354926,2.9286122,-2.5783334,0.9840678,3.0090294,-2.1690738,-2.8660657,1.2326105,1.6204367,-2.0472612,-2.5560122,0.4266493,-0.18540321,-3.4703653,-1.3834748,-1.227071,0.85983914,-0.8929766,1.8556892,2.4826293,-0.035971105,-0.2740623,3.5700388,5.610185,1.0640116,-2.474112,-2.0679994,-1.4192288,-0.7220434,-1.4897796,2.7707705,-2.300557,1.2894961,-1.9039922,-0.044189442,-2.8016746,-1.7161821,-0.061222564,-1.3392509,1.5441829,0.34915918,-1.6821426,-0.7818219,-0.16467372,2.2148812,0.57433915,-1.3732007,-1.9417468,1.2727708,2.1897755,-1.5694599,0.23044266,0.843912,0.7534127,1.4262192,3.3501585,-2.411527,1.8204144,-1.8864167,-2.206374,2.402995,0.4474638,0.8460907,0.5767029,-3.3246024,-1.1235994,0.03753299,2.304223,0.94685584,1.5696037,2.0385928,-3.3212545,-2.6635017,0.11067335,-1.1771119,-0.71004444,0.764414,-0.77973825,-2.012922,4.046407,-1.8446482,0.16120213,-0.58867955,-2.402734,-2.9571714,-1.5928092,1.6869764,-0.9428838,3.642177,2.4502943,1.5418282,0.1986887,0.7090894,-0.37036228,-0.42823768,2.2767496,0.1253313,4.5863276,1.2120771,-2.344892,2.230087,-2.27708,-0.3559894,-3.1904671,-1.4703479,-4.7381763,1.9858449,0.7883364
451,-1.9232962,1.1034228,1.8540576,-4.2021656,-1.7056106,0.67553276,-2.4305906,1.6804022,-0.23809525,1.0569507,-0.4638204,1.2881895,1.1549395,-1.0514495,-1.5537734,-0.3787981,-1.8705505,-0.9097062,-0.0011987258,-3.6080968,1.6779704,-2.3347476,1.0851432,-0.2968423,1.2129005,2.7856548,1.3035154,-0.24129282,-0.1373673,0.47855234,1.3863643,-2.3484101,1.0939934,-0.5158589,1.9573306,0.26068455,2.9503376,-2.571189,0.63965386,0.53088456,-0.6306928,0.6518992,-2.9289503,2.304614,0.38494778,-0.5087148,-0.5509162,-1.2618203,-0.17007892,1.2279749,-1.062203,-0.13539276,-0.6690077,-1.103027,0.66240805,-0.11646038,1.1999835,1.1180462,-2.7972515,-1.400089,0.32082614,-2.6003096,-0.66561824,2.688582,0.18796173,0.7111409,-0.9471203,-2.2915406,-0.9183286,1.9518641,-1.8947581,1.8200154,2.2269773,0.31436902,0.9366999,-2.1701713,1.906801,0.7170529,-2.3055513,-2.5491967,-1.0273414,-1.5727499,1.663936,-0.6164967,1.114266,2.0294042,1.7361172,-4.2391496,4.1613727,-1.7905679,-0.13491301,-1.1770626,0.18742709,1.4241015,1.7157104,-0.74715555,0.8692485,-0.63804525,2.240417,0.031229148,1.7462398,-1.4017774,0.35553825,0.21646297,-0.5893965,0.514751,0.3163784,-0.9403654,0.51692027,0.29876018,1.0105858,-1.7563283,-0.97910297,0.98775136,1.1782086,-0.6302117,1.6135557,-1.0080551,-0.5765282,1.587797,0.5796709,-1.44,-0.69883615,0.9908788,-0.99240947,0.2573411,-1.7442029,1.2370429,0.29907098,-0.5175848,0.54274976,-0.20086314,0.7877976,0.40123025,1.7307985,-0.4135109,-2.1007435,-1.5284593,-0.2488548,-1.6945908,-0.29469648,1.4003557,-0.28448752,1.573306,1.7911121,0.76731145,1.434476,-0.24825254,0.6984446,1.31571,-0.9354274,0.3522561,0.51385975,3.6728659,3.3016105,0.7008527,-0.1471395,0.77768296,-2.64064,1.0088263,1.2184243,-1.1026009,-0.5158161,-0.8575863,0.39149877,-1.7789679,1.7745003,-1.2400311,-0.7971303,1.6039346,-2.4058588,-1.6265132,1.3006755,0.1265654,0.6762508,2.9053307,-0.9688225,0.64277035,-2.0302813,-1.3388852,-3.035409,1.8620082,-3.0405524,-0.6008249,0.7756914,1.083723,-0.07061193,0.45055497,-0.9757364,-3.5377417,1.7875508,-2.1199136,-0.80060065,0.31566375,-1.1480302,2.5929036,0.66446954,0.86062735,-0.58088946,-0.58465916
722,-0.9534858,-0.9108232,0.6694291,1.3570681,0.7257083,1.8282104,1.0278188,-1.6440922,1.8211477,1.9321191,1.2865925,-1.0785416,-2.2744117,-2.0573041,-0.86499107,1.1939874,-0.2784482,1.4015756,-0.6375783,0.724292,-0.5083032,-1.0689614,1.1011227,0.44759148,-0.7242743,0.14408915,0.26284322,-0.34585083,-1.7768846,-2.4896955,-0.63613355,-0.21114443,-2.3577068,0.15872712,2.6604643,-1.019477,2.2853298,1.2569222,0.4715658,-0.44240358,-1.9693377,1.27872,-1.5301839,-2.465404,0.047808126,-3.0802402,-2.525622,-1.4737813,-0.6578077,-1.7077355,0.24861085,-1.0167714,0.052940924,-2.61972,1.5489799,1.460791,-3.27355,0.5281035,-0.91204417,0.46826664,-0.022684988,0.8537361,0.9101578,0.6274935,1.9500662,-2.1820774,-0.29816258,-0.2622982,-1.2046704,-1.1246095,0.0135034025,-0.08633082,-1.1237932,-1.1003677,0.1344093,-1.3776095,-1.4638649,0.4348464,-0.74496293,1.8676627,3.1629994,-0.23373728,-0.0013864993,1.0565238,0.47447744,0.5408196,0.09679945,-0.46503156,-1.1921291,-3.12038,0.81282526,-2.803942,0.47364417,-2.8125858,1.5917526,-0.9669526,0.33427432,-0.36640555,-1.9861162,-0.4440706,-1.4631412,0.07265683,-1.3280225,0.19071132,0.95543706,-0.84217596,0.60841835,3.3694732,1.2680027,0.7937156,-1.0245249,0.16148798,2.2331913,1.0281279,-3.5848732,-2.3284774,0.72047055,-0.2111362,-0.7803073,-2.7376137,-0.09470982,-1.4847493,1.362299,1.2224324,2.3980558,-1.672642,0.90503067,-1.4157386,0.18325968,-2.7257009,1.3688176,-1.0985454,3.75968,-1.8240722,-0.17411602,0.34414685,2.753704,-0.92855316,0.6328553,-1.279257,-2.0351326,-1.6065786,-1.1841125,0.0057416013,-0.28800026,1.6898482,1.1793967,3.0653143,0.5396214,-0.47118914,-0.23535512,-0.46991217,0.661153,-0.76029015,1.9333764,0.57279396,-1.3769306,1.1083903,0.53998125,-1.6063521,-0.47844097,-2.5495021,0.71695787,-3.678628,-0.542972,-1.3581561,-0.08376629,0.27255043,-1.1109264,-0.26441404,0.022742672,0.59091043,-2.239992,0.29662484,1.5275184,2.8393059,-3.2978075,-2.905309,1.717555,0.9759491,0.44142604,0.03617494,-0.15125632,-0.09776495,-0.09038118,0.013274878,-2.34827,-0.19964635,-1.4527541,-1.6065128,-1.6968842,-0.45284206,-0.4271995,1.3664623,-0.55305827,0.19767171,0.11798623,3.0708616,-0.8582035,-2.0967886
340,0.9934342,-0.073090985,-1.5826283,0.039193023,-0.7177726,-1.2611059,0.36723334,-2.4444747,-0.60240895,3.401377,-0.67688835,-0.10305172,-0.28939945,-0.81008637,-1.1524072,-0.8757125,0.3147847,-2.8896413,1.5335916,-1.7340523,-0.7674331,1.6923429,0.94909906,-0.047798965,-3.2134233,0.76633155,-0.36530453,-0.6607358,-2.3715487,-3.564524,-2.3610723,1.033032,1.0488819,-2.5521257,-2.2141948,0.3222387,-1.1624093,-2.3817213,-0.89592195,-0.3463869,1.3028198,-2.5606077,0.29621825,0.5160456,-1.1690536,0.35699427,0.6949723,-0.031815253,-0.46675843,0.2813336,1.2258592,0.8924547,0.67873585,0.07310144,-0.40960285,-0.9040716,1.0906974,-0.4479657,-0.981009,-0.47564957,0.1310381,-2.1206899,-0.84128803,-1.1284369,2.538364,1.386756,0.089686684,-0.8976938,0.17502461,-1.3880529,-1.36792,1.8307796,1.5051658,-1.0689917,1.6156526,2.9613929,0.07287287,-0.45750836,0.5297008,4.1140084,0.16059034,-0.5580994,0.7114534,1.9732226,2.8554463,1.6642427,-0.82444304,-1.3339006,-1.7321789,0.88287646,2.0001075,0.079791196,0.6551204,2.027918,-0.01867233,-2.1880958,-1.3884685,-0.21051216,0.24476844,-1.706783,-0.34248364,0.6826559,-2.3219826,-1.298229,0.54842186,1.2049911,0.5615202,1.4249231,-1.8897828,1.4796793,0.3168975,0.031426556,-0.8025123,-0.069122866,-0.13492694,1.1720215,-0.4063653,1.0313194,0.39990342,-2.423173,-0.9119004,-0.14325821,-1.2692034,1.9088352,-0.2509647,1.5729274,-1.6384777,-1.7398788,-1.562631,-1.0675129,0.39620474,0.2604823,0.4850741,-1.2731234,-2.3142958,-1.4142554,0.13327943,-1.5634612,-1.1424096,-0.5508223,-2.2663891,0.30588767,-0.2589189,-0.4659426,0.235313,2.1516945,1.8120824,1.2345756,2.204386,-0.43578485,1.8457135,1.5405067,-0.7618863,-1.8360777,0.7765522,0.14926684,1.2152382,-1.2093595,0.28004116,2.5517573,-0.7630521,2.1871963,0.97409356,0.5655133,-2.379543,2.0404336,-0.78386813,0.2916006,-1.5585785,-0.22553976,1.0842323,2.5579665,-1.5953562,2.317459,-3.4969323,1.6708293,0.8426598,-4.455275,-2.41251,-1.8223113,-0.05442537,-3.2388647,-0.7278282,-2.132819,0.36753458,0.56182426,-0.09506788,-1.7600824,-2.4549837,0.46606407,0.1732328,-0.2643147,0.5696668,0.45316678,-0.88239914,-1.9303218,-1.0801092,-0.37140268,-1.8513027,-0.8418691
593,-0.06779591,-0.31709716,4.959492,2.0919464,-0.592656,0.664493,1.8980751,-0.80349904,-0.09214797,-1.4277794,2.460746,0.881993,3.1080341,-0.5376648,3.0606775,-0.707633,2.0738053,-0.17747633,-0.6782151,-3.5286412,0.14148052,0.9760576,-3.4297779,1.7123834,0.35365188,0.58886725,0.32311842,2.9689353,1.3528452,0.84003997,-0.42001358,-1.3402873,3.512639,-1.908762,-1.8023722,-0.9819814,-1.1371099,0.89733624,0.111362815,0.9347342,-0.05988327,1.6966642,-1.4414674,2.1903224,-0.12357215,-0.49519372,0.7583274,0.61957103,3.2429237,-2.833345,0.4941974,-0.7028727,0.32513604,-2.2779324,0.53969026,0.15830521,-0.050921466,0.25142434,-1.5376791,-2.0619524,-1.0730428,0.012113575,-0.60398114,-1.2642692,4.0117326,-0.20626704,2.7109299,-0.34227017,2.4879248,-0.47096512,0.57114506,-1.7026168,-1.0020765,-1.2932707,0.915089,-0.74205464,-3.0698323,-0.086964376,-1.287569,0.2831337,1.9339519,0.5596859,-4.0510044,-1.7267207,-1.217007,0.7323062,-0.78097284,-3.6851585,0.21261123,-1.1627693,1.4608601,-0.58248734,0.8935313,2.6045089,5.1000504,0.25553712,2.447456,-2.850399,3.1325092,2.448128,-2.497195,0.4445169,0.49977103,1.0735551,-2.0280488,-2.4508963,-1.4663261,-0.45212895,3.0460758,1.5277389,-0.6262629,-0.24096856,0.657254,-2.838508,2.7051373,3.5951746,1.8197901,0.46994182,-1.2073485,-1.7770892,1.436995,-4.016418,0.60878503,2.6871061,1.5665864,-1.6974448,-2.3869855,0.03425767,-0.50062066,4.2093205,-3.027025,-2.0962987,2.0608406,0.318823,-1.8802583,-1.0163307,0.36028615,0.61539423,-0.04741902,2.1512663,0.13081105,0.9209062,4.719943,0.6694489,-2.1359417,0.014875258,-4.4978294,-1.2585188,0.90453,-0.33604178,0.5653268,-1.8534452,-0.92811334,0.48060372,-2.0650578,-3.979685,0.741601,0.6985888,0.01104607,-1.2531502,-0.46309346,1.0328721,-1.0675365,-1.8984563,0.41385335,-1.9981246,0.23487099,1.9881132,-1.3130002,-2.3239188,1.2870653,-1.5321054,-1.0402545,0.94998246,-1.8848795,-0.52653086,-3.4783728,-0.5305664,-0.74272776,-1.820201,-2.8868716,-1.4441152,-0.97150147,0.255563,0.11584351,-1.2321959,1.2270566,-0.51773185,-0.5731007,-1.4243094,0.6335384,-0.14321466,-1.304394,0.25042942,1.4820628,3.722629,-1.5720369,-3.8865283,0.057653956,0.8170692
562,-1.2441165,-0.70921975,-0.22942439,0.103898816,-0.49343562,-1.6658624,0.87058926,-1.5543718,-2.4706995,-1.7167301,-2.2223258,-0.09392432,3.3406527,-0.8927089,-1.9646164,-2.0233994,2.0743124,-0.04483887,0.8909785,-1.729564,-1.2660382,-0.70535606,0.7394867,0.5108802,0.080117606,1.7125648,-1.266403,0.70574605,1.0656977,-2.410984,-0.06141881,0.58834094,-1.1910702,-1.7890984,-0.8713299,-1.6433766,-1.5102334,-0.5983774,2.4487028,-0.81143194,-3.1455786,0.34274793,1.4460875,0.24913207,0.7625558,2.0691934,-0.7973436,1.4082067,-3.5217626,0.61685026,-1.0998886,2.1623933,-2.2646208,-0.4384854,0.40608925,0.8493107,-1.2616313,0.049097832,0.05509817,2.074676,0.98444206,-1.4959759,3.3660877,2.1607087,0.18938601,-0.9207473,1.3643426,0.038202018,-1.3801912,1.3668408,1.1637547,-0.46224532,2.4970124,0.8433287,0.6938731,-1.1816567,-1.5975417,0.14708656,-1.4514087,-1.9035609,0.60438144,2.2662594,-2.615491,-1.3590723,-1.8850162,-0.9139834,-0.9548376,-2.785339,0.43467268,0.6813905,-1.7373887,2.7497938,0.4988234,-1.1404858,1.6168146,-1.4382204,0.2001954,0.71966094,-1.4009308,-1.0140911,-0.6162469,0.25098214,-2.032926,-0.3758724,0.9811369,-1.3951896,0.8099417,-0.08624837,1.4671448,1.4503206,-0.06456385,-1.0021166,-2.298327,-0.69727725,-0.37774703,1.5231686,-0.8984438,-3.911839,-3.0397432,-1.2998614,0.5832721,0.37117633,0.53422946,-2.2613757,0.8174894,0.3427447,-0.026028141,-0.006765394,2.4930408,1.1131566,-0.29658416,1.0176449,0.25060534,-0.34714156,-0.030886475,-0.046225023,1.4782568,0.13392738,1.1551145,1.7444031,-2.4831471,-1.1402572,0.7653689,2.114539,-1.2855859,0.6112983,-1.2386345,1.3564138,-1.3989743,0.3827454,-0.1536946,1.5855424,3.3539567,2.066568,0.39387757,0.24656568,0.15619421,0.778019,1.7181375,0.45962477,1.0538998,-0.20039101,1.5322601,0.58550125,0.8674245,-0.70387757,-1.9515009,-1.5537003,0.0885167,0.20960201,-0.78810614,2.0298078,0.90391266,-2.4885533,-4.258237,-0.008716014,-0.89218277,-0.8494568,0.40156552,0.7347928,0.48906496,0.7328401,-0.62184846,-1.7838777,-1.2188342,-0.6793662,-1.0757066,1.3084546,1.301119,0.44854903,1.2239566,-0.12802783,-0.8556196,-1.9153421,0.022928733,0.8910435,0.26025882,-0.94721174,-0.8819674,-1.7934862
415,-0.8661852,0.21756548,-0.64487237,1.4960108,0.58505255,0.94747704,0.50411487,4.05476,1.8025211,0.17983855,0.90123767,2.6740265,-0.72541106,-2.6188028,-2.043373,0.45640138,0.63560575,1.3094394,0.11650427,-0.9642553,2.5024247,-0.6514262,-0.23878552,0.71094555,1.4650893,0.0038019614,0.021089487,-0.48811626,0.17931522,0.21710108,-0.22880276,1.2232516,-1.4270512,-0.9714141,-0.60936403,1.5661926,-0.7085709,-3.2999892,0.067988805,0.70868695,-0.5598594,-0.69765776,-0.71076494,1.141117,0.07645221,-0.016775142,-1.2638607,-2.3427448,-2.0555048,-0.76766986,1.4954237,0.28430226,0.6718748,1.8857605,1.7775508,0.1444615,1.6540172,-0.12098908,0.22538951,-0.5332383,-0.69999593,0.28641704,1.4633518,1.0712098,-2.5929527,0.95587677,-1.0845797,-1.3776041,0.8038828,0.31203932,-0.53161097,-1.5306425,2.3295524,-0.5986198,-0.4193131,-0.2939819,-1.2155426,-0.20250866,-0.49069497,0.92612225,1.7464808,-0.41827527,-2.6423197,0.11609865,-0.2366886,1.8385549,-1.1941762,-1.8762591,1.5205874,-2.0173564,1.4519411,-1.6246954,-1.1201279,-0.51403475,1.9977981,-1.1869242,1.0098461,1.4238067,2.1488569,-0.2864455,1.1781205,0.8359234,1.389828,0.75680953,-0.27985477,-1.6129446,0.1832315,-0.283947,-0.42509216,-1.0701784,1.0435953,-1.1289016,1.1029831,1.8953438,0.96331435,0.4899725,-0.40865093,-0.60300404,-1.9540734,3.014619,1.002927,-0.4509456,-1.5571202,1.2876943,0.09852161,3.8845232,-1.9032786,-2.0088437,1.9083936,1.866291,-1.2533276,-0.19807024,-1.9159098,-1.9853995,-0.97491986,-2.223051,-2.7250037,-0.7135793,0.043614775,-1.7061886,0.4093867,0.6738249,-1.246034,1.8711569,-0.67333543,1.0310221,1.2369244,-0.088056825,-0.3451938,-1.3157762,-1.5761567,1.2084678,-0.7213969,2.640358,-0.6325374,0.76103574,1.5529059,-0.060553715,-2.0460355,1.9265203,0.5605414,-2.7657552,-0.33896148,-0.22740316,2.5565665,-0.691478,0.04738768,-1.5772234,-0.9493031,2.5675683,2.4856398,-0.11189526,2.1009417,-0.07176644,-0.23234653,-2.6179829,0.13262896,0.86397034,1.5880444,0.8955696,-3.0760539,0.57110256,1.2215762,0.61756617,2.3758984,0.17414837,0.09762165,0.6561796,1.3472579,1.3486838,-1.0087593,-0.71284205,-0.058334522,2.3609731,-1.3319628,0.74941313,0.15222616,0.79690605,-0.38849732,0.63488394
429,-1.8403933,0.9392638,-0.7010138,-0.8356907,1.6189739,-3.676403,-1.264166,1.1122309,1.6034827,0.25301987,-1.500626,1.4727296,3.7428548,-1.2886615,-0.9758726,0.14471957,0.6756955,2.0491347,0.7183732,-0.2057641,1.0269866,-1.0850979,1.5491995,-1.8842233,1.1111833,-0.24048097,-0.7047167,-3.23233,1.8479975,2.8949764,0.3323545,-1.5821819,-1.1614566,-1.3825451,-0.16464064,2.9973063,-1.1478963,-1.296869,0.6189904,1.1892962,2.0794961,1.6715194,-1.9590057,1.6697228,-0.8579136,0.8362805,-4.069578,-2.6942458,1.9776237,-1.7122391,3.469041,0.3934077,0.21490702,1.3465449,-2.7863386,1.6925857,-1.4210938,-0.8733082,0.32801554,-0.6043744,-3.0289009,-1.5860585,-0.41989812,1.2947233,0.53139406,-0.74766165,-0.054207522,-0.6736961,-1.1012645,0.35788664,-0.85478497,-2.751863,3.7687798,-1.3075544,-0.9144622,3.6928005,1.0429419,1.5927806,0.6606405,-0.04319624,-2.1618502,1.0384473,-0.9729599,-1.1988603,-1.4024833,-1.6637492,0.17721233,0.12891667,1.4922013,1.7947515,2.1275704,-0.022637228,-1.1199945,-2.4166946,1.7871033,-1.4504602,0.0887099,-0.00032977157,0.3359015,1.3182049,-0.43149883,-0.26764515,0.884019,0.3423916,1.6056703,0.7923203,0.11530191,-2.278222,1.0051701,-1.5055344,-0.8755846,1.756872,2.5808258,0.14949061,3.510603,1.4604374,-2.3046243,-3.8801668,2.233287,0.33429062,1.0046768,1.6424474,1.1384434,-0.021390054,1.9936968,3.3424697,-0.4888742,-0.51651025,4.3118997,-1.4044694,-0.55329686,0.4103309,-0.73451215,1.4890965,3.7118173,-3.3444166,1.3746709,-1.0744975,2.0882719,-1.2474742,-0.86632156,-1.3235271,1.3620447,0.62109756,0.5156129,-1.7025303,0.9555975,-1.5285778,0.39299273,2.8088303,0.59583837,1.2793548,-0.33730102,-0.7783195,-1.3663651,-1.9019914,-1.6071877,-0.52865446,1.3383915,1.1846699,-1.2932432,0.52841556,-1.1256005,-1.9565729,-0.5148115,-1.3394526,0.7658601,1.8727932,3.72007,-1.5657111,0.3516175,2.4082692,-1.9783686,-0.61495876,1.2173386,0.81543034,-1.0781885,0.8436979,-2.6548822,-0.87179226,0.32532606,0.53583664,0.75627345,1.7179356,0.020404236,-0.7287248,0.1488759,0.13331652,0.8361309,1.5589547,-3.4783788,0.9141407,-0.5103819,2.9630473,-2.1109142,0.12615305,-2.9191477,-0.8105309,2.3188515,-2.975742
455,1.831236,-3.0673833,-1.3788587,-2.5780575,1.3263015,1.014691,1.2378112,-2.0260777,0.09749851,-1.4595053,-1.0896088,2.6452649,1.9074998,3.6978962,0.016054584,1.629476,0.18465629,0.9394143,-0.6232309,0.87530214,-1.4115855,3.4900553,-2.3561351,-2.1178625,-1.7161832,4.1378922,-3.0759592,-0.9846642,0.47105345,-3.6846552,2.278184,1.4824489,0.37507033,2.548535,-2.479543,-2.0009098,-0.18545058,-0.5113546,0.19592664,-0.74711835,-1.9496323,-0.30005416,1.21837,0.24706377,-2.8429353,-1.2430681,0.40564895,0.112789206,0.8679805,-1.7888203,1.0026623,0.43446076,1.0216333,2.2626243,-2.1815507,-1.6890755,0.44748643,0.92347145,-1.7579608,2.0257683,0.19676061,-2.7194884,1.0353669,-1.597544,-0.11351751,0.07928445,5.4334965,5.1156425,-0.5321733,0.9166435,1.0103699,1.1434482,1.6355642,-0.20531094,-3.2974226,-0.17265512,-0.40339437,3.7927492,1.3692656,0.11586339,-0.864267,2.3702946,2.5647414,-0.016794635,2.5017579,-1.464716,0.44179326,-4.558382,0.23500147,-1.286957,-0.116378054,0.34187388,-1.1818881,-1.0223577,2.105324,-1.547366,3.2553396,-1.2125876,0.77071846,0.60469127,-0.3048167,2.8087873,0.6141375,3.865968,-0.5524502,2.8365245,2.5305474,0.37673765,0.9271612,-0.93278646,0.13929684,1.2702038,-1.2056943,-0.66820914,2.5737708,-0.6106127,2.178935,-0.26952818,-0.53649855,1.7341527,-1.9028492,-0.44015244,2.4743485,-0.29195017,-1.0593418,0.7714898,2.4570205,-0.71052027,1.458701,1.408314,3.0862172,1.248148,0.51961535,0.3922405,-0.45126462,3.4290583,0.12072175,-1.6212641,-0.3959113,0.5712788,-3.4586048,-0.7309292,1.9615239,2.3474774,-0.015615622,-0.28834563,-1.5070472,0.9990708,-3.731466,3.1711516,-2.3344233,-1.2421647,-0.44506577,0.43959436,0.6669708,-0.7864506,-0.6639953,0.78786427,-2.44153,0.29981485,-0.33087587,-1.3985901,1.2479402,-0.87682515,0.92363375,1.4929512,-4.058888,-0.42684937,-3.0491364,-3.4069617,-0.8908738,1.005908,-2.485277,0.12356779,-2.760215,-0.68371916,0.91350424,-1.4240626,2.780758,-1.1434351,1.0291741,2.1354458,-0.15379705,1.4338791,1.6393175,-0.17027019,-3.6023462,-0.22567534,-1.5880888,2.6905959,-1.1757426,0.21702012,-1.0092441,-0.36143142,-0.39015836,0.5843024,-0.2696416,0.3982126,-2.1567352,1.0473707
